"","Metodo","bissecao","","","","","","","Metodo","newton","","","","","","","Metodo","secante","","",""
"X","Tolerancia 1","Tolerancia 2","Tolerancia 3","","","","","X","Tolerancia 1","Tolerancia 2","Tolerancia 3","","","","","X","Tolerancia 1","Tolerancia 2","Tolerancia 3","",""
"0.9051513671875","0.0006103515625","0.00101999259261842","0.000674308833445718","","","","","47","1","1.29065644309503e+20","0.0212765957446809","","","","","Time:","0.0300000000000011","0","0.0300000000002001","0","0"
"0.90484619140625","0.00030517578125","0.00016281081363978","0.000337268128161889","","","","","46","1","47480597103012241408","0.0217391304347826","","","","","","","","","",""
"0.904693603515625","0.000152587890625","0.000265693764186503","0.000168662506324844","","","","","45","1","17467135528742547456","0.0222222222222222","","","","","","","","","",""
"0.904769897460938","7.62939453125e-05","5.14486680365245e-05","8.43241420018551e-05","","","","","44","1","6425800057179654144","0.0227272727272727","","","","","","","","","",""
"0.904808044433594","3.814697265625e-05","5.56792746202461e-05","4.21602934356423e-05","","","","","43","1","2363919734114673152","0.0232558139534884","","","","","","","","","",""
"0.904788970947266","1.9073486328125e-05","2.11485374523868e-06","2.10805910997744e-05","","","","","42","1","869637470760250496","0.0238095238095238","","","","","","","","","",""
"0.904779434204102","9.5367431640625e-06","2.46670195322984e-05","1.05404066488885e-05","","","","","41","1","319921746765027456","0.024390243902439","","","","","","","","","",""
"0.904784202575684","4.76837158203125e-06","1.1276110990277e-05","5.27017554954756e-06","","","","","40","1","117692633418510000","0.025","","","","","","","","","",""
"0.904786586761475","2.38418579101562e-06","4.58063564656719e-06","2.63508083110449e-06","","","","","39","1","43296700211996872","0.0256410256410256","","","","","","","","","",""
"0.90478777885437","1.19209289550781e-06","1.23289270681504e-06","1.31753867964179e-06","","","","","38","1","15927965878556876","0.0263157894736842","","","","","","","","","",""
"0.904788374900818","5.96046447753906e-07","4.40980080229636e-07","6.58768905844137e-07","","","","","37","1","5859571186401304","0.027027027027027","","","","","","","","","",""
"0.904788076877594","2.98023223876953e-07","3.95956422982735e-07","3.29384561416222e-07","","","","","36","1","2155615773557598","0.0277777777777778","","","","","","","","","",""
"0.904788225889206","1.49011611938477e-07","2.25118010899195e-08","1.64692253584568e-07","","","","","35","1","793006726156717","0.0285714285714286","","","","","","","","","",""
"0.9047881513834","7.45058059692383e-08","1.86722317607746e-07","8.23461335731692e-08","","","","","34","1","291730871263729","0.0294117647058824","","","","","","","","","",""
"0.904788188636303","3.72529029846191e-08","8.21052601462924e-08","4.11730650913632e-08","","","","","33","1","107321789892958","0.0303030303030303","","","","","","","","","",""
"0.904788207262754","1.86264514923096e-08","2.97967299722757e-08","2.05865321218763e-08","","","","","32","0.999999999999979","39481480091339.5","0.0312499999999993","","","","","","","","","",""
"0.90478821657598","9.31322574615479e-09","3.64246455220041e-09","1.02932659549868e-08","","","","","31.0000000000001","0.999999999999929","14524424832623.2","0.0322580645161266","","","","","","","","","",""
"0.904788221232593","4.65661287307739e-09","9.43466837988183e-09","5.14663295100558e-09","","","","","30.0000000000002","0.999999999999929","5343237290762.8","0.0333333333333308","","","","","","","","","",""
"0.904788218904287","2.3283064365387e-09","2.89610202486301e-09","2.57331648212475e-09","","","","","28.9999999999999","1.00000000000031","1965667148573.22","0.0344827586207006","","","","","","","","","",""
