"","Metodo","bissecao","","","","","","","Metodo","newton","","","","","","","Metodo","secante","","",""
"1.57079632679483","2.27373675443232e-13","6.22337217189661e-14","1.44750577503056e-13","","","","","","","","","","","","","","","","","",""
"1.57079632679495","1.13686837721616e-13","5.14531160026499e-14","7.2375288751523e-14","","","","","","","","","","","","","","","","","",""
"1.57079632679489","5.6843418860808e-14","5.39030285815812e-15","3.61876443757628e-14","","","","","","","","","","","","","","","","","",""
"1.57079632679492","2.8421709430404e-14","2.30314065722459e-14","1.80938221878811e-14","","","","","","","","","","","","","","","","","",""
"1.57079632679491","1.4210854715202e-14","8.82055185704388e-15","9.04691109394062e-15","","","","","","","","","","","","","","","","","",""
"1.5707963267949","7.105427357601e-15","1.71512449944288e-15","4.52345554697033e-15","","","","","","","","","","","","","","","","","",""
"1.57079632679489","3.5527136788005e-15","1.83758917935762e-15","2.26172777348517e-15","","","","","","","","","","","","","","","","","",""
"1.5707963267949","1.77635683940025e-15","6.12323399573677e-17","1.13086388674258e-15","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","User","System","Elapsed","Cumulative","Spawned","","","","","","","","","","","","","","","",""
"Time:","0.0499999999999972","0","0.0499999999999545","0","0","","","","","","","","","","","","","","","",""
